Time_ns,RMSD_Backbone_A,RMSD_Core_HE_A,RMSD_BindingSite_A
51.38,1.6788541,1.4459258,1.1098573
51.4,1.8031055,1.578936,1.2150544
51.42,1.6864203,1.5029656,1.2199252
51.44,1.7132074,1.4460969,1.0284257
51.46,1.6462642,1.4346061,1.0296221
51.48,1.6505347,1.4342993,1.1608591
51.5,1.6210742,1.4316132,1.1451892
51.52,1.6012731,1.390205,1.1742622
51.54,1.5808688,1.4169039,1.0326574
51.56,1.5617568,1.4093162,1.1749707
51.58,1.6308618,1.4834857,1.3376735
51.6,1.6434641,1.4906591,1.2906353
51.62,1.5763621,1.386819,1.066028
51.64,1.4588153,1.2392201,1.0416934
51.66,1.5208207,1.2947286,1.2408249
51.68,1.431061,1.2289722,1.1552892
51.7,1.35322,1.1231666,1.0242866
51.72,1.5368631,1.2936878,1.0629656
51.74,1.4431767,1.2532291,1.1520051
51.76,1.5128717,1.296617,1.1654059
51.78,1.444629,1.1677151,1.056757
51.8,1.5797077,1.3386409,1.1136706
51.82,1.5186524,1.3094037,1.2002441
51.84,1.5334971,1.3204434,0.976083
51.86,1.4929147,1.2774773,1.0548354
51.88,1.5534632,1.2972533,1.2002656
51.9,1.5694106,1.3362151,1.1868787
51.92,1.5006449,1.2726904,0.9881679
51.94,1.4397478,1.2074872,0.9891325
51.96,1.5987456,1.4047633,1.1548539
51.98,1.6434641,1.4997611,1.2391819
52.0,1.5388597,1.3892357,1.0674341
52.02,1.751958,1.568734,1.2584263
52.04,1.7167444,1.568804,1.3649535
52.06,1.7612946,1.6139133,1.3822727
52.08,1.5878409,1.4268041,1.199536
52.1,1.4215046,1.2641287,0.9918896
52.12,1.7428937,1.5564883,1.0577
52.14,1.6537983,1.4542681,1.0594854
52.16,1.7450624,1.5303563,1.0902567
52.18,1.7832888,1.5875664,1.26001
52.2,1.6567392,1.4266692,1.0737344
52.22,1.7272689,1.4991742,1.1171217
52.24,1.6997565,1.4335515,1.0020814
52.26,1.8185933,1.6109123,1.0881792
52.28,1.7809355,1.5319004,0.98403573
52.3,1.8273437,1.6139646,1.0079043
52.32,1.8017344,1.591078,1.0632675
52.34,1.8559109,1.6194572,1.1810572
52.36,1.7423565,1.5240014,1.118355
52.38,1.8819966,1.6832234,1.0857146
52.4,1.9147985,1.6942127,1.0659385
52.42,2.0305126,1.8016119,1.3466265
52.44,1.875,1.6183705,1.1162521
52.46,1.9320275,1.6956078,1.2264248
52.48,1.6584109,1.4372292,1.0733871
52.5,1.5612054,1.3345681,1.0056396
52.52,1.660171,1.4496857,1.040611
52.54,1.7319021,1.5493535,1.0853552
52.56,1.6759074,1.4602675,1.2154896
52.58,1.7001531,1.4772642,1.127527
52.6,1.5711036,1.2633238,0.9060192
52.62,1.5324712,1.2606877,1.0834444
52.64,1.6348748,1.3734924,0.9822897
52.66,1.5896792,1.3772703,1.0328925
52.68,1.6947484,1.424818,1.3332591
52.7,1.6089715,1.3120466,0.9924314
52.72,1.4754814,1.2127807,1.0356586
52.74,1.4865555,1.2668009,1.0080764
52.76,1.5912097,1.3759123,1.132269
52.78,1.6323305,1.4054873,1.2169367
52.8,1.627552,1.3733321,1.1560394
52.82,1.697508,1.491028,1.2176204
52.84,1.6672606,1.4371336,1.2235442
52.86,1.7595291,1.4819467,1.0967027
52.88,1.8820763,1.6327466,1.2211328
52.9,1.7586989,1.5413296,1.2307295
52.92,1.8590958,1.6682769,1.1105366
52.94,1.8164713,1.5742276,1.1510037
52.96,1.8553863,1.6269945,1.1324604
52.98,1.7245572,1.4834116,1.091703
53.0,1.664136,1.4198503,1.0010079
53.02,1.7359836,1.5527922,1.3570354
53.04,1.6450126,1.4227133,1.1635818
53.06,1.5374234,1.3182137,1.0375906
53.08,1.6238668,1.4154868,1.1146432
53.1,1.5859768,1.3577892,1.0926317
53.12,1.609088,1.453209,1.0729266
53.14,1.726033,1.4834116,1.0717139
53.16,1.6906781,1.4797745,1.2442718
53.18,1.7149986,1.5024899,1.2470835
53.2,1.6947263,1.4869289,1.2794019
53.22,1.7424426,1.4789381,1.2410625
53.24,1.632101,1.43359,1.1903507
53.26,1.6248581,1.4019814,1.2104936
53.28,1.6730899,1.4425373,1.1441439
53.3,1.6588173,1.4686781,1.1984802
53.32,1.6142689,1.4230609,1.2070508
53.34,1.5614451,1.3674741,1.1171217
53.36,1.7157191,1.5570711,1.2334596
53.38,1.7622509,1.548537,1.0829881
53.4,1.6222287,1.4666176,1.1670934
53.42,1.6399059,1.4634085,1.1810793
53.44,1.7014959,1.5571594,1.286612
53.46,1.6760415,1.5077143,1.1548839
53.48,1.6195259,1.4443659,1.297596
53.5,1.872302,1.7162528,1.4539427
53.52,1.7691009,1.5891589,1.2373475
53.54,1.8394549,1.6348503,1.139147
53.56,1.6885283,1.4606252,1.2896138
53.58,1.5852684,1.3242899,1.1193856
53.6,1.7238404,1.5217807,1.0940828
53.62,1.8116825,1.5503114,1.1270348
53.64,1.7489419,1.5147729,1.2302079
53.66,1.7668558,1.558042,1.2179265
53.68,1.8483293,1.6235607,1.1615684
53.7,1.854619,1.6066914,1.1789485
53.72,1.864506,1.6218662,1.3297365
53.74,2.093454,1.8805931,1.3967793
53.76,1.9410766,1.7136717,1.4048436
53.78,1.7049915,1.4488131,1.2824814
53.8,1.8293097,1.5427203,1.3533185
53.82,1.7072959,1.384458,1.1959456
53.84,1.6934222,1.3560467,1.2342045
53.86,1.795864,1.5377402,1.3701899
53.88,1.9251543,1.629426,1.2114671
53.9,1.8864084,1.6582434,1.3154263
53.92,1.6689218,1.3615502,1.1172225
53.94,1.6699984,1.3627007,0.97903633
53.96,1.615521,1.307029,0.9657426
53.98,1.6589978,1.33102,1.1961414
54.0,1.5805609,1.2537116,1.1328584
54.02,1.6697068,1.360601,1.0517075
54.04,1.7332636,1.4270161,1.0465013
54.06,1.76836,1.516895,1.0979195
54.08,1.734473,1.5091723,1.1433784
54.1,1.740701,1.437344,1.1826417
54.12,1.5613014,1.2774773,0.98296905
54.14,1.5345467,1.2593784,0.9717477
54.16,1.4592773,1.2132115,1.0244391
54.18,1.5448339,1.2666056,1.0737344
54.2,1.4229791,1.150877,0.9501945
54.22,1.4317149,1.2175096,0.91862965
54.24,1.5213622,1.2692077,1.0153347
54.26,1.4857744,1.2148873,0.95876
54.28,1.6712536,1.3823116,1.0943444
54.3,1.4427875,1.1759969,1.007913
54.32,1.4466752,1.0975391,0.8446098
54.34,1.4355022,1.1921113,0.95116115
54.36,1.595651,1.3006186,0.96506906
54.38,1.5708175,1.2924333,1.0209887
54.4,1.6830642,1.3993905,1.1113795
54.42,1.5834012,1.3117323,1.0821552
54.44,1.5615652,1.27653,0.8632804
54.46,1.5737706,1.2530755,1.0353656
54.48,1.4616361,1.1739378,1.0219309
54.5,1.5701737,1.2287484,1.0572819
54.52,1.455732,1.1805935,0.966317
54.54,1.4732718,1.2117149,1.0421178
54.56,1.4365714,1.1530966,0.950687
54.58,1.5598856,1.304734,1.10425
54.6,1.5084596,1.2860143,1.0347123
54.62,1.5971992,1.3536929,1.0788816
54.64,1.59605,1.3387436,1.1552967
54.66,1.6228981,1.3898491,1.1460973
54.68,1.5867085,1.2958536,1.06405
54.7,1.7421415,1.5152447,1.2761314
54.72,1.5541861,1.3158756,1.1178975
54.74,1.7087648,1.4469332,1.1146199
54.76,1.7557156,1.5096277,1.1130242
54.78,1.6002673,1.2970625,1.0149162
54.8,1.5530775,1.2446659,1.0541778
54.82,1.6422105,1.3298628,1.1090993
54.84,1.6955878,1.4243935,1.1551917
54.86,1.6293457,1.3087736,1.1412077
54.88,1.6773367,1.3857085,1.2599205
54.9,1.6028625,1.1613406,0.9717032
54.92,1.6051736,1.1936325,0.95262754
54.94,1.6190865,1.2404398,0.93017495
54.96,1.5436215,1.1748976,0.9730048
54.98,1.6560159,1.2748058,1.1426047
55.0,1.7098601,1.3661063,1.1924027
55.02,1.7144746,1.3978179,1.1525469
55.04,1.6462414,1.2414367,1.0635365
55.06,1.7808514,1.4337242,1.198567
55.08,1.7413247,1.4197922,1.1365716
55.1,1.8374588,1.497119,1.1388197
55.12,1.9035798,1.5989381,1.2491119
55.14,1.8482482,1.5763742,1.3603662
55.16,1.7201002,1.4161081,1.2886992
55.18,1.5736042,1.2540185,1.1226261
55.2,1.5535836,1.3059137,1.1627994
55.22,1.5313714,1.2673217,1.1396036
55.24,1.7215799,1.4842639,1.332602
55.26,1.636523,1.3748728,1.2325034
55.28,1.5961907,1.3123609,1.1444318
55.3,1.6674852,1.4236984,1.4267235
55.32,1.5650382,1.2570624,1.138736
55.34,1.6017876,1.2816455,1.2124686
55.36,1.4938926,1.2106707,1.0384425
55.38,1.4721277,1.2182319,1.2460752
55.4,1.6852431,1.4213598,1.2233955
55.42,1.6271149,1.4021776,1.3175535
55.44,1.57408,1.3468922,1.3481386
55.46,1.4359717,1.1847082,1.295891
55.48,1.5080128,1.2450193,1.2820218
55.5,1.5728188,1.3730519,1.3945926
55.52,1.6533003,1.4182228,1.3983053
55.54,1.7204267,1.5272632,1.3873875
55.56,1.7080853,1.5241816,1.4044795
55.58,1.6932011,1.4930917,1.4404334
55.6,1.6532776,1.485856,1.5001314
55.62,1.7585924,1.5620248,1.601714
55.64,1.8628585,1.6710434,1.608579
55.66,1.719643,1.5847585,1.6277013
55.68,1.6615914,1.4438899,1.4753705
55.7,1.8023577,1.5729696,1.4931625
55.72,1.8208362,1.6528629,1.6115676
55.74,1.7796104,1.5846195,1.4152532
55.76,1.8813002,1.6750365,1.5842109
55.78,1.7850099,1.5301586,1.2733771
55.8,1.6752594,1.3785672,1.2156965
55.82,1.6004778,1.312319,1.2191432
55.84,1.5398569,1.2599459,1.219847
55.86,1.4487444,1.1148375,1.0626394
55.88,1.544543,1.2758622,1.056199
55.9,1.5576516,1.3279593,1.2259865
55.92,1.5149493,1.273252,1.1594467
55.94,1.4987724,1.2569966,1.2137122
55.96,1.4945942,1.2989264,1.3369215
55.98,1.46647,1.233884,1.1396493
56.0,1.5119804,1.2651939,1.067166
56.02,1.5535114,1.3305035,1.2162383
56.04,1.4995966,1.2692077,1.1827297
56.06,1.6092973,1.3603785,1.3760808
56.08,1.5280423,1.3315156,1.1464376
56.1,1.6431451,1.4284025,1.2508112
56.12,1.4947696,1.2534922,1.0972638
56.14,1.6388094,1.4015304,1.2189654
56.16,1.4283371,1.2144798,1.2286849
56.18,1.5401974,1.2531852,1.1254336
56.2,1.5324712,1.2539309,1.1295936
56.22,1.5221496,1.218796,1.3269298
56.24,1.724644,1.4082427,1.2883224
56.26,1.5152954,1.2425215,1.2155823
56.28,1.5998226,1.3517417,1.1613295
56.3,1.5595975,1.3167739,1.2185599
56.32,1.5652536,1.3333521,1.2030866
56.34,1.4756336,1.2368884,1.2204368
56.36,1.4531575,1.135582,0.98180413
56.38,1.3134252,0.94320124,0.853402
56.4,1.3362062,0.9953362,0.9382857
56.42,1.4920616,1.1771653,1.0131122
56.44,1.50841,1.2077377,1.0104988
56.46,1.456889,1.1373963,0.95447314
56.48,1.5236496,1.2438483,1.0526799
56.5,1.4359195,1.1389182,0.88736856
56.52,1.4172573,1.0775934,0.8361192
56.54,1.4776117,1.1362839,0.82695454
56.56,1.5070193,1.1857522,0.8077986
56.58,1.6038435,1.2517583,0.94620794
56.6,1.5293894,1.1566437,0.94222295
56.62,1.5677394,1.1834545,0.94827646
56.64,1.4867066,1.0835725,0.86186326
56.66,1.4499844,1.0358881,0.7782146
56.68,1.427288,1.069475,0.8752191
56.7,1.4535182,1.1264175,0.9839476
56.72,1.4376917,1.0854738,0.97006893
56.74,1.5641527,1.2113972,0.9710337
56.76,1.4938926,1.1660658,0.9247532
56.78,1.5303195,1.1448412,1.0334127
56.8,1.6302646,1.1998354,1.1646618
56.82,1.4841101,1.1009905,0.86741817
56.84,1.4912082,1.1351703,1.2374035
56.86,1.4902284,1.1293913,1.0690247
56.88,1.5417283,1.2099211,0.91404086
56.9,1.4487185,1.1477913,1.0019776
56.92,1.514455,1.1761839,1.0457222
56.94,1.5188496,1.1867024,1.1793162
56.96,1.4465716,1.1012902,1.011665
56.98,1.5333993,1.1870266,1.1129854
57.0,1.472026,1.0797598,1.0662801
57.02,1.5532221,1.2226473,1.0459212
57.04,1.4647071,1.2015526,1.0641395
57.06,1.39255,1.0513521,1.0222702
57.08,1.3170409,0.93817425,0.8567986
57.1,1.4476068,1.0426077,0.86166203
57.12,1.342106,1.0260477,1.0035943
57.14,1.3777087,1.0568033,1.0093571
57.16,1.2832289,0.946954,0.94298637
57.18,1.3777901,1.0947801,1.0205641
57.2,1.3193702,1.0013946,1.0613495
57.22,1.2671666,0.95501995,0.9307992
57.24,1.3771378,1.0557883,1.0034647
57.26,1.3258252,0.9872932,0.8936772
57.28,1.5187263,1.2419018,1.2366256
57.3,1.4680268,1.1344192,1.0596244
57.32,1.4860263,1.1597297,1.1018134
57.34,1.519515,1.2203966,0.99106765
57.36,1.5630751,1.2373773,1.0721506
57.38,1.4881918,1.1687741,0.9113241
57.4,1.5040097,1.1540737,1.0912343
57.42,1.5022908,1.2032219,1.0889438
57.44,1.5532944,1.2588108,1.1412001
57.46,1.5346199,1.2557931,1.1269886
57.48,1.4929647,1.2073961,1.0419348
57.5,1.2948773,1.0059144,0.9079501
57.52,1.3197107,1.00441,0.90856105
57.54,1.3161876,1.0825064,1.0839404
57.56,1.355128,1.0355164,0.8959056
57.58,1.3440576,1.0280821,1.0717787
57.6,1.3445867,1.0319792,1.0345865
57.62,1.3379705,1.008753,1.1278961
57.64,1.3244405,1.004629,0.8269756
57.66,1.2738569,0.9597583,0.8670283
57.68,1.2918081,0.9592425,0.9371393
57.7,1.3069088,1.0507505,0.9381101
57.72,1.2663686,1.0145144,0.9394031
57.74,1.2700298,0.9744275,0.90342224
57.76,1.3563709,1.0531027,0.8039688
57.78,1.2741507,0.9341508,0.8196569
57.8,1.4155389,1.0788939,0.9441257
57.82,1.3290973,1.0979649,0.8527517
57.84,1.3153338,1.0069798,0.8327944
57.86,1.2221298,0.9078819,0.83759034
57.88,1.2226506,0.8684449,0.9157939
57.9,1.3554871,1.1213048,0.89490837
57.92,1.3129404,1.0456357,0.8948115
57.94,1.220781,0.9468088,0.8813984
57.96,1.2489511,0.9423847,0.85649496
57.98,1.1835278,0.9088807,0.905981
58.0,1.2032015,1.0105501,0.83325243
58.02,1.241373,1.0475533,0.89921886
58.04,1.2123166,0.9294298,0.8408239
58.06,1.205347,0.93615,0.8733152
58.08,1.2443856,1.0534681,1.0514024
58.1,1.2684368,1.0186523,0.8869776
58.12,1.234628,0.9909067,0.92252856
58.14,1.2643859,0.9701011,0.94784665
58.16,1.2647707,0.9825758,0.99164486
58.18,1.2626671,0.9614755,1.1266809
58.2,1.2242116,0.9775826,1.1048543
58.22,1.2923299,1.0025196,1.0733225
58.24,1.2016445,0.8742506,1.1616654
58.26,1.2015198,0.9137981,1.0476191
58.28,1.2144768,0.986569,1.113585
58.3,1.2658954,1.0251362,1.2647145
58.32,1.224548,0.95525026,1.2359664
58.34,1.2998703,0.98851776,1.2240047
58.36,1.2700003,0.99765366,1.3603535
58.38,1.2702067,0.9745404,1.3988881
58.4,1.2928803,0.99062926,1.2165804
58.42,1.2845994,1.0184364,1.3294299
58.44,1.2824116,1.029365,1.2767292
58.46,1.3223184,1.0387769,1.2589568
58.48,1.2735336,0.9951151,1.1776241
58.5,1.3067083,1.0265567,1.28806
58.52,1.3283365,1.0493889,1.208551
58.54,1.3016838,1.0134571,1.1082
58.56,1.288761,0.9278312,1.1828324
58.58,1.3879712,1.096336,0.9039595
58.6,1.3894273,1.0280286,1.1520879
58.62,1.3114566,0.9941477,1.2064976
58.64,1.3300266,1.0655603,1.2271174
58.66,1.3113995,1.0338955,1.204599
58.68,1.2348403,0.9438423,1.0967975
58.7,1.2338696,0.9616185,1.1679325
58.72,1.3367665,1.0440042,1.2142621
58.74,1.2910833,1.0052857,1.2575166
58.76,1.3354774,1.0300592,1.3212137
58.78,1.2467906,0.9232864,1.3796799
58.8,1.3126552,0.96090347,1.1742916
58.82,1.375968,1.0708623,1.2901986
58.84,1.3830255,1.0470021,1.211825
58.86,1.3949411,1.0216438,1.1912825
58.88,1.4473999,1.1302187,1.3686262
58.9,1.3590186,0.9831352,1.3134675
58.92,1.3463957,1.0231497,1.2816836
58.94,1.3695853,1.0871948,1.0293611
58.96,1.4358674,1.1349039,1.1518697
58.98,1.3687375,1.0215362,1.2893785
59.0,1.4690468,1.1444569,1.2710395
59.02,1.4628141,1.1895947,1.3114727
59.04,1.3580813,1.1012902,1.1631794
59.06,1.3778989,1.0647602,1.2579095
59.08,1.3374104,1.0190301,1.338341
59.1,1.3515587,1.0902,1.1599401
59.12,1.319654,1.0456095,1.3478106
59.14,1.3034087,1.0115019,1.1227264
59.16,1.3571161,0.99412,1.2842447
59.18,1.4654739,1.0490745,1.2879051
59.2,1.4833277,1.1063961,1.163552
59.22,1.5025901,1.1102905,1.0548519
59.24,1.5064228,1.0765724,1.2207067
59.26,1.4994467,1.0951818,1.174277
59.28,1.4540333,1.0798618,1.264255
59.3,1.4277865,1.039068,1.1865865
59.32,1.4294376,1.0255117,1.2161242
59.34,1.4225843,1.0587008,1.295851
59.36,1.5366925,1.1415464,1.0898829
59.38,1.62884,1.2539529,1.1972643
59.4,1.5104194,1.1868645,1.1542381
59.42,1.5348883,1.1239741,1.2260784
59.44,1.5727949,1.1395215,1.2158105
59.46,1.5466993,1.0481831,1.185914
59.48,1.4845641,0.992487,1.184751
59.5,1.5403676,1.1092749,1.2664956
59.52,1.5588531,1.1352671,1.2026541
59.54,1.4816355,1.0976894,1.120887
59.56,1.6077143,1.1655705,1.1524566
59.58,1.5400758,1.0940264,1.118603
59.6,1.6427577,1.2161539,1.1343803
59.62,1.580703,1.0848911,1.2511855
59.64,1.5702214,1.1403415,1.1067908
59.66,1.6533003,1.1789156,1.2402518
59.68,1.5537764,1.1120721,1.1626054
59.7,1.463326,0.977245,1.042725
59.72,1.5886425,1.1131593,1.2012765
59.74,1.7394099,1.2761421,1.2404476
59.76,1.7176821,1.1715934,1.1616057
59.78,1.590009,1.0854738,1.0393939
59.8,1.6305861,1.0461878,1.088219
59.82,1.5518231,0.97479427,1.1643639
59.84,1.5903151,1.0635201,1.1146666
59.86,1.5272825,1.0875489,1.0300515
59.88,1.4860767,1.0394384,1.0199013
59.9,1.4557577,0.9990582,0.9827044
59.92,1.4707791,1.0399144,1.1782938
59.94,1.6366374,1.1629493,1.2560196
59.96,1.5131688,1.0851953,1.2633977
59.98,1.4618156,0.9769636,1.2727573
60.0,1.5006199,1.0442413,1.2477925
60.02,1.4584817,1.0465556,1.2730979
60.04,1.4837064,1.0837755,1.3158942
60.06,1.436076,0.9951704,1.2505963
60.08,1.4721277,1.0678028,1.2633426
60.1,1.5226169,1.1021136,1.3600029
60.12,1.5083356,1.0563871,1.2302926
60.14,1.5598856,1.1740782,1.1471256
60.16,1.5307599,1.1120721,1.2810272
60.18,1.5220021,1.0578434,1.275656
60.2,1.4588411,1.003205,1.2652969
60.22,1.4427615,1.03347,1.3282034
60.24,1.4132092,1.0541464,1.2888271
60.26,1.4168609,1.0428714,1.3554692
60.28,1.3010798,0.99337304,1.2300248
60.3,1.3436954,1.0829635,1.1680512
60.32,1.3635571,1.122334,1.2026758
60.34,1.3257406,1.0860057,1.1966631
60.36,1.3723439,1.1006658,1.3099182
60.38,1.3886726,1.1099933,1.2030866
60.4,1.3592389,1.0767001,1.2399652
60.42,1.3278289,1.0900487,1.3257794
60.44,1.3662732,1.065612,1.2127333
60.46,1.3933564,1.0762914,1.3581848
60.48,1.3152769,0.9896296,1.1746534
60.5,1.422558,1.0930963,1.279124
60.52,1.376213,1.0767256,1.273309
60.54,1.3568125,1.027574,1.273411
60.56,1.325571,0.9843928,1.2861605
60.58,1.2947036,1.0854231,1.1595664
60.6,1.3250624,1.0998663,1.0510561
60.62,1.3451159,1.0728631,1.1558894
60.64,1.2791078,1.0058324,1.1957572
60.66,1.3633101,1.0394119,1.2857156
60.68,1.4345629,1.1768382,1.2403916
60.7,1.3934909,1.0639595,1.139459
60.72,1.3850815,1.0972885,1.3489808
60.74,1.3113425,1.0549026,1.1032367
60.76,1.3565917,1.0844095,0.9977895
60.78,1.3720983,1.0567513,1.09129
60.8,1.3198242,0.978454,1.0092711
60.82,1.4103447,1.0728631,1.0517652
60.84,1.2964089,0.95746386,1.1188743
60.86,1.3356174,1.0172209,1.1680958
60.88,1.3693392,1.0269583,1.0703378
60.9,1.2644155,0.9501134,1.1437423
60.92,1.3953705,1.0452412,1.2585021
60.94,1.3091991,0.99201596,1.1396036
60.96,1.302029,1.0370021,1.1285723
60.98,1.248981,0.9729028,1.1976914
61.0,1.2650077,0.985621,1.0841963
61.02,1.2630525,0.9637604,1.0646363
61.04,1.2642378,1.0134841,1.1594093
61.06,1.3379705,1.1018642,1.1356025
61.08,1.2653627,1.0570894,1.0728054
61.1,1.3834045,1.086284,1.282414
61.12,1.4154066,1.1019391,1.3335711
61.14,1.3998983,1.1206179,1.2886657
61.16,1.3414084,1.0640111,1.1978363
61.18,1.336122,1.0616312,1.4133098
61.2,1.3692571,1.0651991,1.4026263
61.22,1.3229979,1.088711,1.2823868
61.24,1.3070235,1.0442675,1.1875432
61.26,1.3370185,1.0469495,1.2013342
61.28,1.25702,1.0213478,1.1958151
61.3,1.2288824,0.98715395,1.246875
61.32,1.3787138,1.0514829,1.2655094
61.34,1.3094277,0.9874325,1.2179978
61.36,1.4071816,1.0847898,1.3028502
61.38,1.373762,1.0506719,1.2000418
61.4,1.4035314,1.1045557,1.174085
61.42,1.3035237,0.9771887,1.2396855
61.44,1.3623483,1.0767001,1.1413976
61.46,1.3022591,0.9937881,1.0086353
61.48,1.3599,1.0399144,1.023135
61.5,1.4022236,1.0829126,1.1521406
61.52,1.3299142,1.0521624,0.984617
61.54,1.413315,1.1210595,1.1584667
61.56,1.406383,1.1058741,1.0857226
61.58,1.34773,1.056413,1.1870978
61.6,1.262578,0.9974884,1.0478673
61.62,1.3051887,1.0391475,1.0644164
61.64,1.2772621,1.0118281,1.0049841
61.66,1.2642674,0.945385,1.0831803
61.68,1.280366,0.96726286,1.0613904
61.7,1.405371,1.0946295,1.2284379
61.72,1.3427197,1.0369756,1.1070415
61.74,1.412149,1.1463292,1.1389796
61.76,1.3419944,1.0439516,1.2248333
61.78,1.2699413,0.9879056,1.2945256
61.8,1.3496734,1.0755504,1.2445017
61.82,1.2959467,1.0384593,1.1707944
61.84,1.3555424,1.0837501,1.2474798
61.86,1.3703233,1.0831158,1.3408649
61.88,1.2927644,0.98598355,1.2101425
61.9,1.3194836,1.0595056,1.1700239
61.92,1.2821195,0.9880448,1.1114497
61.94,1.2607379,0.97555554,1.223034
61.96,1.3363463,1.081083,1.1894982
61.98,1.2988906,1.0244389,1.0135913
62.0,1.3361502,1.0320325,1.3290452
62.02,1.2113278,0.9795773,1.1838506
62.04,1.2962356,1.027119,1.1556269
62.06,1.2493109,1.0001583,1.1554469
62.08,1.2022364,0.9563721,1.3111817
62.1,1.3200796,1.0899224,1.3432873
62.12,1.2179251,0.9532335,1.0675153
62.14,1.2443255,0.9643593,1.056084
62.16,1.2148159,0.978454,0.91002935
62.18,1.2821195,1.0399408,1.1551917
62.2,1.2692335,1.016599,1.1361673
62.22,1.2585382,1.0342944,1.0572245
62.24,1.2348403,0.99938834,1.0071385
62.26,1.3713067,1.1241453,1.1749781
62.28,1.2439041,1.016004,0.95102435
62.3,1.3307023,0.9785944,1.0563631
62.32,1.3532478,1.1341041,0.9948745
62.34,1.2488612,1.0139182,1.0900897
62.36,1.2890806,1.0646827,1.0887846
62.38,1.3980782,1.1630676,1.0839005
62.4,1.3548517,1.1038088,1.0512046
62.42,1.3372986,1.0904269,0.93982756
62.44,1.2630821,0.960331,1.2500069
62.46,1.2855611,1.0009826,0.96402645
62.48,1.3104569,1.0093523,1.0423424
62.5,1.3085697,1.0465556,1.0322292
62.52,1.2370822,1.0284832,1.0896522
62.54,1.2424282,0.9908235,1.0503961
62.56,1.2088213,0.9415383,1.1477904
62.58,1.311428,1.0192729,1.1761802
62.6,1.3076823,1.0498867,0.96819925
62.62,1.269794,1.0145687,0.85173434
62.64,1.3691752,1.0952823,0.95272756
62.66,1.3026041,1.045136,0.9151879
62.68,1.2492809,0.97836965,1.0796849
62.7,1.3695853,1.0498605,0.9189599
62.72,1.3761857,1.0936494,1.1099588
62.74,1.3703778,1.0412619,1.100341
62.76,1.4212149,1.1035347,1.0470314
62.78,1.3287592,1.0032872,0.91884667
62.8,1.3776815,1.0467396,1.0661906
62.82,1.2716799,0.9726484,1.1185644
62.84,1.2934594,1.0266103,1.0786486
62.86,1.2644155,0.94599545,1.0501318
62.88,1.2271749,0.9765696,1.116982
62.9,1.2997551,0.99952585,1.0995449
62.92,1.1965544,0.97730124,1.0068114
62.94,1.3571161,1.1043316,1.1387208
62.96,1.2558875,0.9383793,1.0480741
62.98,1.2013952,0.87600994,0.9563062
63.0,1.19943,0.9476796,1.0176717
63.02,1.2239975,0.92060244,1.0300767
63.04,1.3485355,1.1007657,1.0114335
63.06,1.279576,1.0013123,0.99008745
63.08,1.3442804,1.0607764,1.0443534
63.1,1.2994382,1.0444255,0.9911727
63.12,1.2725335,0.9801384,1.2681783
63.14,1.3579712,1.0190032,1.0180464
63.16,1.2662799,0.9697043,1.0254794
63.18,1.2896035,1.0385387,1.0385594
63.2,1.4051045,1.0752436,1.1571639
63.22,1.2531115,0.9149407,1.0117164
63.24,1.4910324,1.1524764,1.1238071
63.26,1.377328,1.0444782,1.1464376
63.28,1.2703246,0.9689668,0.9322697
63.3,1.3224317,1.0214554,1.0256063
63.32,1.2440847,0.96791637,0.9376664
63.34,1.3072526,0.99486643,1.0599272
63.36,1.3128834,0.98915726,1.0805036
63.38,1.3416038,1.034002,1.0114335
63.4,1.3014824,0.97160196,1.1620982
63.42,1.2971597,0.98414147,1.0687895
63.44,1.2742977,0.98285556,0.7706692
63.46,1.1778827,0.9116895,0.7841963
63.48,1.2618661,0.9740889,1.0089102
63.5,1.2784343,0.99724025,0.85700095
63.52,1.3003311,1.0657926,0.9285424
63.54,1.3625957,1.135485,0.95218146
63.56,1.3428313,1.0847644,1.0358344
63.58,1.4216363,1.1156757,0.9982152
63.6,1.3285055,1.0243313,0.97114974
63.62,1.3237903,1.0122355,0.97469634
63.64,1.3993365,1.1416668,1.1569016
63.66,1.3339062,1.0402845,1.2761993
63.68,1.3906665,1.0413411,1.1933258
63.7,1.2979388,0.99765366,1.0204197
63.72,1.3863788,1.0183824,1.0602134
63.74,1.3809663,1.0512213,1.2782426
63.76,1.3734348,1.090931,1.1072372
63.78,1.3916355,1.1353157,1.0058465
63.8,1.3800983,1.0950313,1.1831841
63.82,1.4068356,1.1724379,1.1318707
63.84,1.3864326,1.1567626,1.0588552
63.86,1.3376625,1.147288,1.0169814
63.88,1.2714148,1.0468708,1.0428829
63.9,1.2265645,1.048524,1.0150529
63.92,1.2820902,1.1019142,1.1309053
63.94,1.2893711,1.1466649,1.274976
63.96,1.249071,1.1243166,1.2103217
63.98,1.2525736,1.0842321,0.8799217
64.0,1.4058505,1.173399,1.0891588
64.02,1.3458395,1.105128,1.055008
64.04,1.3989618,1.1230931,0.96722275
64.06,1.4663423,1.1369369,1.0701838
64.08,1.3914202,1.1231666,1.0045786
64.1,1.3665746,1.1855898,1.0707508
64.12,1.3792841,1.1300728,1.0979747
64.14,1.2986022,1.0954831,1.1142542
64.16,1.3624034,1.1304133,1.1327283
64.18,1.4759381,1.2794771,1.111902
64.2,1.34085,1.1799413,0.98224556
64.22,1.2316521,1.0751925,1.0193911
64.24,1.2902421,1.0731705,0.97566545
